id;created_at;text;retweet_count;favorite_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330275313738276874;2020-11-21 22:22:04;@tarcisiogdf 👍🏻;309;7727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330260517332656134;2020-11-21 21:23:17;@CarlosNadalim 🤝🇧🇷;73;1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330260352399978497;2020-11-21 21:22:37;- Aeroporto de Macapá/AP (21/11/2020).. No YouTube: https://t.co/im5JTALHIX https://t.co/PYJmWCXtc2;4217;29903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330167695489294340;2020-11-21 15:14:26;- G20: a nossa união determinará o nosso futuro. https://t.co/xAWgNIcnvc;4633;29143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330113187249876992;2020-11-21 11:37:50;RT @g20org: President of Brazil,Jair Bolsonaro,stresses the importance of global cooperation ahead of the #G20Riyadhsummit. https://t.co/…;1912;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329970666901282816;2020-11-21 02:11:31;- Aqueles que instigam o povo à discórdia,fabricando e promovendo conflitos,atentam não somente contra a nação,mas contra nossa própria história. Quem prega isso,está no lugar errado. Seu lugar é no lixo!;4677;38143,,,,,,,,,,,,,,,,,,,,,,,,,,
1329970599851122689;2020-11-21 02:11:15;- Não nos deixemos ser manipulados por grupos políticos. Como homem e como Presidente,sou daltônico: todos têm a mesma cor. Não existe uma cor de pele melhor do que as outras. Existem homens bons e homens maus. São nossas escolhas e valores que fazem a diferença.;4040;33561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329970477398372355;2020-11-21 02:10:46;- Existem diversos interesses para que se criem tensões entre nosso próprio povo. Um povo unido é um povo soberano,um povo dividido é um povo vulnerável. Um povo vulnerável é mais fácil de ser controlado. E há quem se beneficie politicamente com a perda de nossa soberania.;1995;15661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329970399992569862;2020-11-21 02:10:27;- Não adianta dividir o sofrimento do povo brasileiro em grupos. Problemas como o da violência são vivenciados por todos,de todas as formas,seja um pai ou uma mãe que perde o filho,seja um caso de violência doméstica,seja um morador de uma área dominada pelo crime organizado.;1824;15355,,,,,,,,,,,,,,,,,,,,,,,,,,
1329970309257105410;2020-11-21 02:10:06;- Estamos longe de ser perfeitos. Temos,sim,os nossos problemas,problemas esses muito mais complexos e que vão além de questões raciais. O grande mal do país continua sendo a corrução moral,política e econômica. Os que negam este fato ajudam a perpetuá-lo.;1831;15374,,,,,,,,,,,,,,,,,,,,,,,,,,
"1329970211894792193;2020-11-21 02:09:42;""- Foi a essência desse povo que conquistou a simpatia do mundo. Contudo",há quem queira destruí-la,e colocar em seu lugar o conflito,o ressentimento,o ódio e a divisão entre classes,"sempre mascarados de """"luta por igualdade"""" ou """"justiça social""""","tudo em busca de poder."";2104;16616",,,,,,,,,,,,,,,,,,,,,,,,
1329970124376465408;2020-11-21 02:09:21;- O Brasil tem uma cultura diversa,única entre as nações. Somos um povo miscigenado. Brancos,negros,pardos e índios compõem o corpo e o espírito de um povo rico e maravilhoso. Em uma única família brasileira podemos contemplar uma diversidade maior do que países inteiros.;7720;56758,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329947390518972416;2020-11-21 00:39:01;RT @tarcisiogdf: Boa notícia. Brasil subiu em todos sub-índices de transporte na pesquisa de opinião do ranking de competitividade do Fórum…;4205;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329943347339866113;2020-11-21 00:22:57;- O voto impresso deve ser uma realidade em 2022.- O Parlamento,como sempre,vai atender a vontade popular.. Link no YouTube: https://t.co/VSgHUGb07l https://t.co/0upy3lrRKe;4594;29844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329844621065728000;2020-11-20 17:50:39;@DNIToficial 🤝🇧🇷;74;2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329823350613569536;2020-11-20 16:26:08;@Marceloscf2 🤝🇧🇷;72;1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329808102573682691;2020-11-20 15:25:32;- Nova pista de atletismo na UNESP/Presidente Prudente/SP.- Secretário de Esporte Marcelo Magalhães e o medalhista olímpico André Domingos.. @EsporteGovBR . Link no YouTube: https://t.co/vrItxAySg7 https://t.co/HnKNptcBND;1515;11969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329782351031918612;2020-11-20 13:43:13;RT @CarlosBolsonaro: Reservatório de Jati,no Ceará,em pleno funcionamento. A operação na barragem estava comprometida desde o rompimento…;2260;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329731741628633088;2020-11-20 10:22:07;- Obrigado Pelé. - Bom dia a todos. https://t.co/A2cjRUEbEL;7968;93167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1329550656844279809;2020-11-19 22:22:33;""Temas:- Títulos de terras há 20 anos esperados;- Recursos de leilões de bens do tráfico revertidos para equipamento das Forças de Segurança;- Projetos Aplicados no combate à extração de madeira ilegal ( @JusticaGovBR / @policiafederal )"";959;7289",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329546213184724993;2020-11-19 22:04:53;- Live da semana (19/11/2020)Link no YouTube: https://t.co/7vhB6CWeTk;1850;12047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329430266302099464;2020-11-19 14:24:09;- Entrega de 1.700 títulos de propriedade a assentados da Reforma Agrária em Goiás.- Há mais de 20 anos esses agricultores aguardavam por esse dia.. No YouTube: https://t.co/FVFdOhJLhX https://t.co/M7QalFXl5u;3361;22168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329364435635482625;2020-11-19 10:02:34;- Aos primeiros sintomas procure um médico e inicie o tratamento precoce.- Não espere sentir falta de ar para tomar essa decisão de PROCURAR UM MÉDICO e iniciar o TRATAMENTO PRECOCE.- O Brasil é um dos países que tem o maior número de recuperados da COVID-19. https://t.co/Yq4EAFmEUc;6205;34248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329171937474580480;2020-11-18 21:17:39;RT @gen_heleno: Acompanhei o Presidente em viagem a Flores. Mais de 3 mil títulos de propriedades rurais entregues a assentados de Goiás. Q…;2609;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329129818336743433;2020-11-18 18:30:17;RT @fabiofaria5555: Levar conectividade à população das áreas mais distantes dos grandes centros urbanos é uma das prioridades do @govbr e…;1231;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329114015927328769;2020-11-18 17:27:29;RT @TerezaCrisMS: Bom dia! Hoje,acompanho o presidente @jairbolsonaro em visita a Flores de Goiás.O @incra_oficial entregará mais de 3 mil…;1564;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329113937850355712;2020-11-18 17:27:11;RT @secomvc: Nas circunstâncias atípicas enfrentadas em 2020,o Governo do Brasil destinou aproximadamente R$ UM TRILHÃO para combater o al…;720;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329113457694830597;2020-11-18 17:25:16;- Bom vídeo. 👍 https://t.co/MI6BRUceMq;60977;372877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329061503996207105;2020-11-18 13:58:49;RT @tarcisiogdf: 1. Boa notícia! Hoje tivemos reunião final com a área técnica do @TCUoficial sobre a concessão de 22 aeroportos,sem propo…;1510;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328857164925054977;2020-11-18 00:26:51;@tarcisiogdf 🤝🇧🇷;194;6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328831207753338881;2020-11-17 22:43:43;- Palavras do Presidente da Rússia,Vladimir Putin,ao término  do encontro do BRICS.. Link no YouTube: https://t.co/DR60KPr7CJ https://t.co/DmQ3SbLAML;5941;40843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1328800580962279426;2020-11-17 20:42:01;""RT @CarlosBolsonaro: 1. R$31.7 milhões para prorrogar o uso de mais de 600 leitos específicos para o covid-19 em 11 estados;2. R$439 milh…"";1732;0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328799204584660992;2020-11-17 20:36:32;- Porque os ministérios funcionam.- Cap @tarcisiogdf / @MInfraestrutura .. Link no YouTube: https://t.co/UGxzyJaP8s https://t.co/XfGy2EEQjZ;3350;20855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328745934818258944;2020-11-17 17:04:52;@CarlosBolsonaro É o ódio do bem como dizem ou o amor permitido?;691;10627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328742381462704128;2020-11-17 16:50:45;RT @MInfraestrutura: Durante a assinatura da outorga dos terminais no @santosporthauth1,@tarcisiogdf citou a importância do #BRdoMar para…;798;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328742311031939074;2020-11-17 16:50:28;RT @DNIToficial: #AlertaDNIT: atenção,São Paulo! O DNIT inicia,nesta quarta (18),as obras de restauração do pavimento na BR-101/SP,com…;412;0,,,,,,,,,,,,,,,,,,,,,,,,,,
1328738610078773249;2020-11-17 16:35:46;RT @agenciabrasil: Em novo convênio com @MinCidadania,estado do Rio de Janeiro recebe R$1,4 milhões para compra de alimentos de agricultor…;387;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328694284430823426;2020-11-17 13:39:38;RT @secomvc: Para o Governo do Brasil,é ESSENCIAL todo trabalho honesto e que leva comida às mesas e dignidade aos lares. Trabalharemos se…;505;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328326110279593984;2020-11-16 13:16:38;RT @tarcisiogdf: Bom dia a todos. Estamos em Santos,onde faremos visita técnica em obras de terminais portuários,conversaremos com direto…;1556;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328326071616409600;2020-11-16 13:16:29;RT @rogeriosmarinho: Amigos,divido com vocês imagens do Reservatório de Jati,no Ceará,em pleno funcionamento. A operação na barragem est…;1206;0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328325551686361089;2020-11-16 13:14:25;@tarcisiogdf 🤝;159;4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328323809099665409;2020-11-16 13:07:29;- Dia Nacional da Amazônia Azul.. No YouTube: https://t.co/y9NhNIKQNt https://t.co/FflKtLqE5j;2063;16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328170472199122944;2020-11-16 02:58:11;- A esquerda sofreu uma histórica derrota nessas eleições,numa clara sinalização de que a onda conservadora chegou em 2018 para ficar.- Para 2022 a certeza de que,nas urnas,consolidaremos nossa democracia com um sistema eleitoral aperfeiçoado. DEUS,PÁTRIA e FAMÍLIA.;3470;33949,,,,,,,,,,,,,,,,,,,,,,,,,,
1328170226064760832;2020-11-16 02:57:12;- Há 4 anos Geraldo Alkmin elegeu João Dória prefeito de São Paulo no primeiro turno.- Dois anos depois Alckmin obteve apenas 4,7% dos votos na disputa presidencial.- Minha ajuda a alguns poucos candidatos a prefeito resumiu-se a 4 lives num total de 3 horas.;3562;37336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328059003457458179;2020-11-15 19:35:15;- Uma parábola que pode nos salvar do socialismo.- Juízes 9,7-15. No YouTube: https://t.co/FE8mSWPuou;2938;17954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328004498267254784;2020-11-15 15:58:40;- Eleições/2020.- Rio de Janeiro/RJ.. Link no YouTube: https://t.co/oKiA1YZL1d https://t.co/YtEF7VF2R4;2756;28038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327771991080898560;2020-11-15 00:34:46;@fabriciootiago Lembranças a quem for da sua família!;376;5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327771739519148048;2020-11-15 00:33:46;- Pedro Guimarães,Presidente da CEF,visita os trabalhadores do lixão de Cuiabá/MT.. Link no YouTube: https://t.co/4Gksu7L0u7 https://t.co/hWsP1Ta9QQ;2153;15824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327756523070754820;2020-11-14 23:33:18;https://t.co/hCovLjjcg2;5776;39065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327663586173476872;2020-11-14 17:24:00;@nikolas_dm Forte abraço,Nikolas!;216;4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327559300894633988;2020-11-14 10:29:36;- Cerca de 500kg de pasta base e cloridrato de cocaína em Santo Antônio do Leverger/MT. - Foram apreendidos 184kg de cloridrato e 279kg de pasta base de cocaína. Um prejuízo ao narcotráfico estimado em mais de R$62,5 MILHÕES de reais.- @PRFBrasil @JusticaGovBR https://t.co/JfvIRzckp2;3806;27902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327372746792333313;2020-11-13 22:08:18;- Devem,por isso,se manter apartidárias,“baseadas na hierarquia e na disciplina,sob a autoridade suprema do Presidente da República”.;2355;26184,,,,,,,,,,,,,,,,,,,,,,,,,,
1327372726005239809;2020-11-13 22:08:13;- São elas o maior sustentáculo e garantidores da Democracia e da Liberdade e destinam-se,como reza a Constituição,“à defesa da Pátria,à garantia dos poderes constitucionais e,por iniciativa de quaisquer destes,da lei e da ordem”.;2019;22906,,,,,,,,,,,,,,,,,,,,,,,,,
1327372672288829441;2020-11-13 22:08:01;- A afirmação do General Edson Leal Pujol (escolhido por mim para Comandante do Exército),que “militares não querem fazer parte da política”,vem exatamente ao encontro do que penso sobre o papel das Forças Armadas no cenário nacional.;4534;41574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327362747131187205;2020-11-13 21:28:34;- O governador de São Paulo promoveu brutal aumento do ICMS.- Impactará no preço final dos ALIMENTOS,veículos,vestuários,materiais de construção e outros.- Tudo em plena Pandemia,onde muitos perderam seus empregos ou tiveram sua renda diminuída. https://t.co/an9yPMekYY;6521;30111,,,,,,,,,,,,,,,,,,,,,,,,,,
1327267262622011392;2020-11-13 15:09:09;@rsallesmma 🤝;100;2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327262434080530436;2020-11-13 14:49:58;RT @CarlosBolsonaro: Entregues mais de 1000 Km de obras em rodovias em todo Brasil: escoamento da produção e integração entre municípios.…;1747;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327262057851482112;2020-11-13 14:48:28;https://t.co/QVg6cqXJwz;3548;20357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327193681405882370;2020-11-13 10:16:46;- Em 50 segundos o novo Presidente da CEAGESP,Cel PM Mello Araújo (ROTA),se apresenta a todos.- A Companhia movimenta R$ 11 bilhões/ano e dezenas de milhares de pessoas/dia.. Link no YouTube: https://t.co/f8aZOgmxoj https://t.co/rGAZkvBaKx;3188;21024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327012480921591813;2020-11-12 22:16:44;RT @policiafederal: Polícia Federal bate recorde de apreensões de bens do tráfico de drogas.Neste mês,a PF alcançou o recorde anual de ap…;2133;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327012446406668290;2020-11-12 22:16:36;RT @CarlosBolsonaro: As operações da  @CGUonline ( Ministro @WRosarioCGU ) e órgãos públicos no combate à irregularidades dos recursos fede…;1039;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327009518874750981;2020-11-12 22:04:58;- Live de toda quinta-feira - PR Jair Bolsonaro - 12/11/2020. Assista em nosso canal no YouTube: https://t.co/GBz7oTrjvy;1476;10554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327001131717971979;2020-11-12 21:31:38;@fab_oficial 🇧🇷;84;1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327000890411274241;2020-11-12 21:30:41;@Marceloscf2 @DNIToficial 🤝;52;1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326996839233703936;2020-11-12 21:14:35;@Marceloscf2 @TCUoficial 🤝;100;2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326865418032730117;2020-11-12 12:32:22;@mribeiroMEC @govbr @secomvc @BolsonaroSP 🇧🇷;60;1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326865233688879104;2020-11-12 12:31:38;@casacivilbr @MTurismo 👍🏻;51;1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326865095029305344;2020-11-12 12:31:05;@DNIToficial 🇧🇷;63;1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326865002700152832;2020-11-12 12:30:43;@rogeriosmarinho 🤝;44;748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326848582373289985;2020-11-12 11:25:28;- Mais uma mentira do Estadão ou delírio de alguém do Governo.- Para mim a propriedade privada é sagrada.- O Brasil não é um país socialista/comunista. https://t.co/n6rz5GYXj2;5581;34042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326623151342710788;2020-11-11 20:29:41;RT @tarcisiogdf: Atenção,Bahia: vai ter leilão! Com muita felicidade comunico que a concessão do 1º trecho da Ferrovia Oeste-Leste (#FIOL)…;2903;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326555863977324546;2020-11-11 16:02:18;@EmbaixadaEUA 🤝;119;3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326555722012782592;2020-11-11 16:01:44;@MInfraestrutura @canalterraviva @Marceloscf2 🤝;60;1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326536197401792521;2020-11-11 14:44:09;@tarcisiogdf 🤝;132;3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326533182724825090;2020-11-11 14:32:11;A2. Até agora,já foram apreendidos R$ 753 mil,US$ 10 mil,236,7 kg de cocaína,5,3 mil kg de maconha e 43,5 kg de skunk. Para descapitalizar o grupo,também são cumpridas ordens judiciais de bloqueio de contas bancárias e sequestro de veículos. @secomvc https://t.co/jalsNPQVoo;2075;15481,,,,,,,,,,,,,,,,,,,,,,
1326533094405365766;2020-11-11 14:31:50;A1. Organização criminosa que lucrava com o tráfico interestadual e internacional de drogas entre o Rio Grande do Sul,Santa Catarina e Uruguai foi desarticulada pela Operação Cem Libras,da @policiafederal .;4928;35408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326480837479723010;2020-11-11 11:04:11;- integra o pronunciamento de ontem.. No YouTube: https://t.co/hxXjdI2vhp;2919;20322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326300130769833986;2020-11-10 23:06:07;RT @mdregional_br: Água de qualidade para o povo pernambucano! Esta é a última parcela do convênio entre o MDR e o governo do estado para l…;695;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326288801203953669;2020-11-10 22:21:06;- Live de terça com Presidente Jair Bolsonaro - 10/11/2020.. Link no YouTube: https://t.co/luHwmFnnIP;1788;12844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326285825945038849;2020-11-10 22:09:16;@rsallesmma 🤝🇧🇷;169;3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326285750304985089;2020-11-10 22:08:58;@tarcisiogdf 🤝🇧🇷;203;5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326207798947024897;2020-11-10 16:59:13;RT @PRFBrasil: O combate ao narcotráfico  por meio da desarticulação de sua logística continua. Desta vez foram apreendidas 1,2TON de macon…;1641;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326207643380289536;2020-11-10 16:58:36;RT @govbr: Mais uma entrega levará segurança e desenvolvimento econômico a cidades mineiras ao longo da BR-381. No sábado (7),nove quilôme…;765;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1326204061788430336;2020-11-10 16:44:22;""RT @CarlosBolsonaro: Últimas informações da @ebserh ; responsável por 40 hospitais universitários federais no Brasil;. Inaugurada nova en…"";1376;0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326098214186078208;2020-11-10 09:43:46;11. O Ministro @Astro_Pontes e o Presidente @jairbolsonaro trabalham,desde fevereiro,ao lado da ciência,no combate ao COVID-19.;1492;14620,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326098098456846337;2020-11-10 09:43:19;9. Desenvolveu tecnologia de ventiladores pulmonares 100% nacionais,dando independência ao Brasil de importações.10. Desenvolve diversas inovações como cremes profiláticas,bioreagentes nacionais para álcool em gel,diversos testes clínicos,etc.;1372;13596,,,,,,,,,,,,,,,,,,,,,,,,,,
1326098029552787456;2020-11-10 09:43:02;7. Investe em 15 protocolos de vacinas nacionais e uma delas já está em fase de testes clínicos com humanos.8. Aumentou 13 laboratórios de campanha e 14 laboratórios de Nível de biosegurança 2 foram transformados em nível de bioseguranca 3.;845;6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326097928327454721;2020-11-10 09:42:38;4. Testou plasma convalescente em pacientes para tratamento avançado.5. Faz testes em todo o Brasil para monitorar o sequenciamento genético e mutações do vírus para garantir eficiência da vacina nacional.6. Investe em pesquisa para conhecer a patogênese da doença.;812;5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326097834110820352;2020-11-10 09:42:16;2. Está realizando testes clínicos para verificar a vacina BCG em 1000 profissionais de saúde como uma maneira preventiva do COVID,reforçando o sistema imunológico.3. Desenvolveu reagentes nacionais e Testes diagnósticos sem reagentes.;991;6714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326097701172359169;2020-11-10 09:41:44;- Baseado nas diretrizes da Redevirus,o Ministério da Ciência,Tecnologia e Inovações,o @mctic :1. Buscou entre 2000 medicamentos e encontrou a Nitazoxanida como remédio de reposição,cientificamente demonstrado no tratamento precoce da covid que reduz a carga viral. https://t.co/Lj0XcU7Pve;4666;30257,,,,,,,,,,,,,,,,,,,,,,,,,,
1325965441957842944;2020-11-10 00:56:11;- O @JusticaGovBR adquire 509 novas viaturas blindadas para a @policiafederal .- Hoje a PF  conta com 10.000 policiais. Edital para mais 2.000 será publicado brevemente.. No YouTube: https://t.co/q38ZlEg5LO https://t.co/ZTswpUUu1I;3430;24241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325918347339460610;2020-11-09 21:49:03;@tarcisiogdf @santosportauth1 @TCUoficial 🤝;185;4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
